id,name,lat,lng
37554,Barao de Cotegipe,-27.6208,-52.38
37555,Khedra,25.2987,88.1873
37556,Roslyn Heights,40.7787,-73.6396
37557,Allegheny,40.4583,-78.4768
37558,Juva,61.8972,27.8569
37559,Albanella,40.4833,15.1167
37560,Ras Ijerri,33.7833,-5.7167
37561,Gignac,43.6519,3.5511
37562,Gilowice,49.7135,19.3091
37563,South Hill,42.4113,-76.4883
37564,Spinazzola,40.9667,16.0833
37565,Quirihue,-36.2833,-72.5333
37566,Livigno,46.5333,10.1333
37567,Port Mathurin,-19.6833,63.4211
37568,Waki,34.2022,132.2203
37569,Waikoloa Village,19.9285,-155.8185
37570,Veseli nad Luznici,49.1844,14.6974
37571,Sehma,50.5167,12.9833
37572,Keyes,37.5618,-120.9088
37573,Uppalapadu,16.3061,80.5163
37574,Cumming,34.2064,-84.1337
37575,Tannum Sands,-23.9474,151.3675
37576,Dettingen unter Teck,48.6161,9.4517
37577,Portage,40.3868,-78.6746
37578,Linz am Rhein,50.5703,7.2847
37579,Briviesca,42.55,-3.3167
37580,Velez Rubio,37.65,-2.0667
37581,Fox Point,43.1581,-87.9013
37582,Castelgomberto,45.5833,11.4
37583,Rosolina,45.0667,12.2333
37584,Bruguieres,43.7242,1.4114
37585,Pagham,50.7708,-0.7448
37586,Melhus,63.2856,10.2781
37587,Slippery Rock,41.0695,-80.058
37588,Clairton,40.2976,-79.8853
37589,Oakmont,40.5201,-79.8365
37590,Kukunuru,17.5667,81.1833
37591,Scharding,48.4569,13.4317
37592,Fairview,34.9296,-85.294
37593,Plaquemine,30.2834,-91.2429
37594,Conquista,-19.9369,-47.5419
37595,Elkin,36.2621,-80.8441
37596,Bischofszell,47.4997,9.2333
37597,Beyram,27.4306,53.5144
37598,Lazcano,43.0378,-2.1872
37599,Vitorino,-26.2769,-52.7839
37600,Plattsmouth,41.0053,-95.894
37601,De Queen,34.0426,-94.342
37602,Swanton,44.9081,-73.1252
37603,Hapeville,33.6609,-84.4093
37604,Laurence Harbor,40.4489,-74.2494
37605,Montech,43.9569,1.2297
37606,Onda,23.142,87.202
37607,Blaby,52.5724,-1.1678
37608,Jowzdan,32.5567,51.3725
37609,Plaidt,50.3903,7.3894
37610,Muratpur,23.0014,88.4507
37611,Agria,39.34,23.0133
37612,L'Isle-d'Espagnac,45.6614,0.1997
37613,Marisopolis,-6.8419,-38.3469
37614,Pa Daet,19.505,99.9925
37615,Zellingen,49.9,9.8167
37616,Lezo,43.3167,-1.9
37617,Saghyz,48.2364,54.8819
37618,Beaurains,50.2631,2.7886
37619,Olula del Rio,37.35,-2.2833
37620,Gata de Gorgos,38.7747,0.0853
37621,Lurago d'Erba,45.75,9.2167
37622,Pedda Nandipadu,16.0728,80.3294
37623,Eibiswald,46.6867,15.2472
37624,Moudon,46.6687,6.7974
37625,Villaverla,45.65,11.5
37626,Atlantic,41.3957,-95.0138
37627,Ramillies-Offus,50.6333,4.9
37628,Bhujabalapatnam,16.58,81.27
37629,Parentis-en-Born,44.3494,-1.0744
37630,Sesto al Reghena,45.85,12.8167
37631,Chopra,26.3675,88.3076
37632,Bursledon,50.8847,-1.3117
37633,Granby,43.2918,-76.4408
37634,Friedland,53.659,13.5397
37635,Horneburg,53.5094,9.575
37636,Sant'Arcangelo,40.2485,16.2705
37637,San Cesario sul Panaro,44.5667,11.0333
37638,Dinkelscherben,48.35,10.5833
37639,Brolo,38.1562,14.828
37640,Campo Real,40.3333,-3.3833
37641,Sandhwan,30.6167,74.8
37642,Orindiuva,-20.1819,-49.3508
37643,Boudry,46.95,6.8333
37644,Morro do Chapeu,-3.7428,-42.3119
37645,Yarmouth,43.8361,-66.1175
37646,Mature,-7.2669,-37.3508
37647,Altlussheim,49.2997,8.5
37648,Russells Point,40.468,-83.8939
37649,Martins Ferry,40.1014,-80.7253
37650,Dan Khun Thot,15.2099,101.7667
37651,Talgram,25.4271,87.8029
37652,Vargem Alegre,-19.6078,-42.2978
37653,Dromana,-38.338,144.965
37654,Calstock,50.497,-4.21
37655,Milford,42.587,-83.6012
37656,Bispingen,53.0828,9.9983
37657,Kingston,41.4738,-71.5236
37658,Bagrationovsk,54.3833,20.6333
37659,Schallstadt,47.9581,7.7503
37660,Bacsalmas,46.1239,19.3261
37661,Douar Tassila Imassouane,31.1386,-9.6092
37662,Dobrotvir,50.2056,24.3864
37663,Air Force Academy,38.9942,-104.8639
37664,De Soto,38.9686,-94.9548
37665,Blankenhain,50.86,11.3439
37666,Abercarn,51.649,-3.135
37667,Pontenure,45,9.7833
37668,Novo Oriente,-6.4489,-41.9389
37669,Luis Domingues,-1.2678,-45.8728
37670,Avon,39.6445,-106.5133
37671,Silacayoapam,17.5,-98.1333
37672,Offanengo,45.3833,9.7333
37673,Barzano,45.7333,9.3167
37674,Casorate Sempione,45.6667,8.7333
37675,Castries,43.6789,3.9814
37676,Nilsia,63.2042,28.0833
37677,Salem,40.4071,-79.5141
37678,Leves,48.4689,1.4814
37679,Chrastava,50.817,14.9689
37680,Metelen,52.1444,7.2119
37681,Heathcote,40.3908,-74.5756
37682,San Jeronimo Tlacochahuaya,17.0083,-96.5556
37683,Jaunay-Clan,46.6856,0.37
37684,Balsthal,47.3164,7.6944
37685,Rittman,40.9736,-81.7849
37686,Bangor Base,47.7227,-122.7146
37687,Saint-Cyr-au-Mont-d'Or,45.8144,4.8181
37688,Herrera,37.3667,-4.8333
37689,Maracaja,-28.8469,-49.4528
37690,Anadarko,35.0652,-98.2441
37691,Slavicin,49.088,17.8735
37692,Sao Francisco de Oliveira,-20.71,-44.985
37693,Bahman,31.1942,52.4839
37694,Barnstorf,52.7103,8.5086
37695,Dourges,50.4361,2.9867
37696,Weiskirchen,49.5561,6.82
37697,Laudun-l'Ardoise,44.105,4.6575
37698,Chinna Chintakunta,17.7797,78.2744
37699,Zell im Wiesental,47.7069,7.8514
37700,Schriever,29.7334,-90.831
37701,Sommariva del Bosco,44.7667,7.7833
37702,Harrah,35.4779,-97.1857
37703,Monticello,36.8404,-84.8506
37704,Bhastara,23.0223,88.1493
37705,Obergunzburg,47.85,10.4167
37706,Podborany,50.2295,13.412
37707,Moerbeke,51.1733,3.9422
37708,Labico,41.7833,12.8833
37709,Williamston,42.6835,-84.2836
37710,Homeacre-Lyndora,40.8721,-79.9211
37711,Oishida,38.5939,140.3728
37712,Brannenburg,47.7333,12.1
37713,Doutor Severiano,-6.0939,-38.375
37714,Bakum,52.7428,8.1958
37715,Pratt,37.6764,-98.7451
37716,Basehor,39.1332,-94.9333
37717,Kondor,35.2119,58.1517
37718,Dudenhofen,49.3178,8.3906
37719,Geneseo,41.4508,-90.154
37720,Benfeld,48.3706,7.5922
37721,Millingen aan de Rijn,51.8667,6.05
37722,Severance,40.527,-104.8642
37723,Ocean Shores,46.9685,-124.1521
37724,San Michele Salentino,40.6333,17.6333
37725,Gojar,37.1,-3.6
37726,Sciez,46.3319,6.3739
37727,La Habra Heights,33.9602,-117.951
37728,Balotesti,44.6128,26.0787
37729,Gangkofen,48.4369,12.5633
37730,San Ramon,-13.2672,-64.6172
37731,Ramakuppam,12.9003,78.4867
37732,Caneva,45.9667,12.45
37733,East Rochester,43.112,-77.4869
37734,Cournonterral,43.5578,3.7189
37735,Mulvane,37.4788,-97.2724
37736,Beerfelden,49.5676,8.9738
37737,Camilla,31.2337,-84.2089
37738,Lynchburg,35.2846,-86.3587
37739,Kottakki,18.5149,83.2353
37740,Hillandale,39.0254,-76.9751
37741,Yar-Sale,66.8653,70.8378
37742,Zarnovica,48.4833,18.7167
37743,Grayvoron,50.4833,35.6667
37744,Schwarzenfeld,49.3833,12.1333
37745,Lassance,-17.8869,-44.5778
37746,Taksony,47.3319,19.0631
37747,Irai de Minas,-18.9839,-47.4608
37748,Weiler-Simmerberg,47.5833,9.9333
37749,Medolla,44.8488,11.0714
37750,Lincoln,-43.64,172.486
37751,Iacri,-21.8583,-50.6894
37752,Stratmoor,38.7732,-104.7787
37753,Saint-Jean-de-Boiseau,47.1942,-1.7247
37754,Jonage,45.7964,5.0467
37755,Granville,43.4188,-73.3086
37756,Bon-Encontre,44.1864,0.6719
37757,Sernaglia della Battaglia,45.8833,12.1333
37758,Sao Martinho,38.8125,-9.4208
37759,Mestigmer,34.4868,-2.6883
37760,Pimonte,40.6736,14.5125
37761,Brejo dos Santos,-6.3769,-37.825
37762,Almenara,39.7533,-0.2256
37763,Ares,44.765,-1.1367
37764,Asiago,45.8667,11.5167
37765,Juti,-22.8608,-54.6028
37766,Pont-Saint-Martin,47.1236,-1.5844
37767,Drabiv,49.9603,32.1481
37768,Buena Vista,37.7319,-79.3569
37769,Duanesburg,42.7799,-74.1805
37770,Prairie du Chien,43.0429,-91.1373
37771,Sarria de Ter,42.0181,2.8261
37772,Winterlingen,48.1797,9.1153
37773,Drayton,52.675,1.225
37774,Karasburg,-28.0172,18.7478
37775,Silver Lake,34.1408,-77.909
37776,Shalya,57.2408,58.7344
37777,Ida Ou Gailal,30.6383,-8.6327
37778,Palmwoods,-26.6883,152.9597
37779,Bom Jardim de Minas,-21.9469,-44.1908
37780,Laage,53.9322,12.3467
37781,Laranjal,-21.3739,-42.4769
37782,Urnieta,43.2469,-1.9917
37783,Bua Chet,14.5326,103.9301
37784,Monzuno,44.2833,11.2667
37785,Irvington,41.0349,-73.8661
37786,Prestonsburg,37.6816,-82.7662
37787,Uetendorf,46.7664,7.5667
37788,Susa,45.1333,7.05
37789,Nandigram,22.01,87.99
37790,Hamilton,42.7897,-75.494
37791,Rosenfeld,48.2864,8.7242
37792,Nagyecsed,47.8619,22.3867
37793,Harvi,16.0628,77.0642
37794,Selviria,-20.3669,-51.4189
37795,Zusmarshausen,48.3833,10.5833
37796,Neumarkt am Wallersee,47.9453,13.2247
37797,Lentilly,45.8186,4.6631
37798,Dalaba,10.656,-12.272
37799,Sidley,50.86,0.47
37800,Fockbek,54.305,9.6008
37801,Marsillargues,43.6644,4.1769
37802,Moraine,39.6983,-84.2459
37803,Atengo,20.2167,-104.0833
37804,Leongatha,-38.4833,145.95
37805,Wiset Chaichan,14.589,100.3482
37806,Penn Yan,42.6608,-77.0536
37807,Scenic Oaks,29.7038,-98.6713
37808,Braives,50.6333,5.15
37809,Columbia,31.2564,-89.8266
37810,Villanuova sul clisi,45.6,10.45
37811,Arenas de San Pedro,40.2089,-5.0911
37812,Seloncourt,47.4606,6.8583
37813,Genoa,42.0926,-88.6964
37814,Otis Orchards-East Farms,47.703,-117.0854
37815,Sidney,47.7152,-104.168
37816,Fagagna,46.1167,13.0833
37817,Boischatel,46.9,-71.15
37818,Loutolim,15.33,73.98
37819,Baykalovo,57.3969,63.7672
37820,Bauvin,50.5142,2.8981
37821,Lagoa de Sao Francisco,-4.3919,-41.6008
37822,Ras Tabouda,34,-4.7167
37823,South Grafton,-29.715,152.9344
37824,Kolleda,51.1667,11.2167
37825,Loches,47.1286,0.9953
37826,Berdigestyakh,62.0958,126.7019
37827,Darnestown,39.096,-77.3033
37828,Point Vernon,-25.2538,152.8177
37829,Kuderu,14.7333,77.4333
37830,Collins,42.4908,-78.8623
37831,Hebron,39.0626,-84.709
37832,Essingen,48.8083,10.0278
37833,Glendive,47.1102,-104.7069
37834,Nikhom Kham Soi,16.3749,104.5551
37835,Cabeceira Grande,-16.03,-47.0908
37836,Epernon,48.6108,1.6742
37837,Yorketown,40.3064,-74.3385
37838,Borrazopolis,-23.9408,-51.5878
37839,Bizhbulyak,53.6911,54.2722
37840,Barra do Rocha,-14.2108,-39.6019
37841,Umkirch,48.0328,7.7636
37842,Ingeniero Guillermo N. Juarez,-23.9,-61.85
37843,Oficina Maria Elena,-22.35,-69.6667
37844,Kalavalapalle,16.93,81.63
37845,Nufringen,48.6222,8.8875
37846,Arquata Scrivia,44.6925,8.8817
37847,Lake Murray of Richland,34.1209,-81.2653
37848,Subbiano,43.58,11.8722
37849,Pont-Sainte-Marie,48.3206,4.1014
37850,Commentry,46.2889,2.7417
37851,Nasib,32.5517,36.1881
37852,Belgioioso,45.1667,9.3167
37853,Lubz,53.4631,12.0283
37854,Klingenberg am Main,49.7833,9.1833
37855,Marolles-en-Hurepoix,48.5625,2.2983
37856,Porto Cesareo,40.2667,17.9
37857,Saidat,31.3442,-8.7053
37858,Girvan,55.2382,-4.8561
37859,Sao Jose do Jacuri,-18.275,-42.67
37860,Ironwood,46.4522,-90.1505
37861,Macambira,-10.6658,-37.5408
37862,Burghaun,50.7,9.7167
37863,Lanchkhuti,42.0875,42.0333
37864,Halych,49.1128,24.7217
37865,Breal-sous-Montfort,48.0478,-1.8667
37866,Collepasso,40.0667,18.1667
37867,Trochtelfingen,48.3081,9.2444
37868,Sealy,29.7676,-96.1679
37869,Falkenberg,51.5831,13.2322
37870,Pedrezuela,40.75,-3.6167
37871,Deta,45.4,21.22
37872,Tancherfi,34.3539,-2.6255
37873,Strambino,45.3833,7.8833
37874,Saint-Just-en-Chaussee,49.5061,2.4308
37875,San Marcello Pistoiese,44.0556,10.7908
37876,Beelen,51.9292,8.1181
37877,La Grand-Croix,45.5031,4.5689
37878,Emporia,36.6953,-77.5356
37879,Bekkevoort,50.95,4.9667
37880,Dmitriyev-L'govskiy,52.1289,35.0756
37881,Guananico,19.72,-70.92
37882,Carrollton,36.9394,-76.5264
37883,Wervicq-Sud,50.7722,3.0478
37884,Quintana,-22.0725,-50.3075
37885,Ligonier,40.2348,-79.2137
37886,Inverness Highlands South,28.8007,-82.3371
37887,East Falmouth,41.5707,-70.5556
37888,Tafraout,29.7167,-8.9667
37889,Beilstein,49.0333,9.3167
37890,Upper Sandusky,40.8298,-83.2721
37891,Mer,47.6986,1.5078
37892,Gammertingen,48.2494,9.2175
37893,Burkhardtsdorf,50.7347,12.9219
37894,Vine Grove,37.8133,-85.9828
37895,Portel,38.3,-7.7
37896,Sallapadan,17.4551,120.7599
37897,Wrestedt,52.9,10.5833
37898,Kununurra,-15.7736,128.7386
37899,Meersburg,47.6958,9.2708
37900,Martfu,47.017,20.284
37901,Litchfield Park,33.5024,-112.3586
37902,Devine,29.1457,-98.9049
37903,Ita,-27.2908,-52.3228
37904,Dunningen,48.2114,8.5072
37905,Guichon,-32.35,-57.2
37906,Malesherbes,48.2964,2.4053
37907,Kondramutla,16.1167,79.75
37908,Orange Lake,41.5319,-74.0936
37909,Mornant,45.6189,4.6722
37910,Rumelange,49.4597,6.0306
37911,Bajargaon,25.8932,87.9989
37912,Si Prachan,14.6204,100.1444
37913,Gersheim,49.1333,7.2
37914,Cambiano,44.9711,7.7744
37915,Hjo,58.3044,14.2786
37916,Oelwein,42.6715,-91.9133
37917,Zouar,20.45,16.5167
37918,Tervel,43.7486,27.4065
37919,Abbadia San Salvatore,42.8831,11.6706
37920,Tiyghmi,29.5875,-9.4063
37921,Carthage,32.1526,-94.3368
37922,Crystal Lake,28.0371,-81.9063
37923,Beni Sidal Louta,35.1069,-3.0656
37924,Grossbreitenbach,50.5833,11.012
37925,Hurricane,38.4293,-82.0168
37926,Machecoul,46.9931,-1.8228
37927,Corinth,43.2269,-73.8847
37928,North Riverside,41.8461,-87.8263
37929,Le Blanc,46.6336,1.0628
37930,Cheverly,38.9254,-76.914
37931,Savage,39.1485,-76.8228
37932,Tiros,-19.0039,-45.9639
37933,Vidigulfo,45.3,9.2333
37934,Aussillon,43.4983,2.365
37935,Pusapatirega,18.092,83.5523
37936,Kyalanur,13.2667,77.9833
37937,Sengiley,53.9667,48.8
37938,Huttlingen,48.8928,10.1006
37939,Bridgeport,43.3706,-83.8828
37940,Kostelec nad Orlici,50.1227,16.2133
37941,Valley name,46.9223,-98.0055
37942,Cairo,42.2965,-74.0205
37943,Salem,38.6048,-86.0977
37944,Douglas,42.7541,-105.3968
37945,Attota,16.291,80.6816
37946,Melut,10.44,32.2
37947,Bisor,24.3846,87.967
37948,Greenville,38.8866,-89.3893
37949,Pegau,51.1667,12.25
37950,Kittila,67.6531,24.9114
37951,Santes,50.5933,2.9622
37952,Gogolin,50.4881,18.0239
37953,Orlovista,28.5441,-81.4629
37954,Luislandia,-16.1178,-44.5889
37955,Eudora,38.9345,-95.0957
37956,Walkersville,39.4832,-77.3559
37957,Bischberg,49.9,10.8167
37958,Garrett,41.3526,-85.1238
37959,Zimmern ob Rottweil,48.1681,8.5911
37960,Bowleys Quarters,39.3198,-76.3858
37961,Recoaro Terme,45.7,11.2333
37962,Higashikyoshin,31.3858,130.9733
37963,San Canzian d'lsonzo,45.8,13.4667
37964,Horgos,46.1556,19.9725
37965,Albania,1.3289,-75.8783
37966,Littlestown,39.7452,-77.0892
37967,Lee,43.3257,-75.5175
37968,Yermolayevo,52.7022,55.8039
37969,Parry Sound,45.3333,-80.0333
37970,Phop Phra,16.3865,98.6924
37971,Embrun,44.565,6.4953
37972,Kappelrodeck,48.5911,8.1175
37973,Capim,-6.9158,-35.1719
37974,Sickte,52.2156,10.6378
37975,Mszczonow,51.9742,20.5267
37976,Szentlorinc,46.0422,17.9856
37977,Burnet,30.7496,-98.2383
37978,Comandante Luis Piedra Buena,-49.983,-68.91
37979,Kerns,46.9025,8.2761
37980,Lincroft,40.3391,-74.1283
37981,Monte San Biagio,41.35,13.35
37982,Lezoux,45.8275,3.38
37983,Toma,43.8281,142.5083
37984,Jordan,44.6652,-93.6351
37985,Sarenga,22.7534,87.017
37986,Alpirsbach,48.3461,8.4039
37987,Sabrosa,41.2651,-7.5751
37988,Karstadt,53.1497,11.75
37989,Hampstead,39.6104,-76.855
37990,Talmaza,46.6358,29.6647
37991,Ceggia,45.6833,12.6333
37992,Aurec-sur-Loire,45.3692,4.2017
37993,Penon Blanco,24.7833,-104.0333
37994,Tasco,5.9092,-72.7814
37995,Carolina Beach,34.0396,-77.8966
37996,Mount Vernon,41.923,-91.4244
37997,Ridgeway,43.2619,-78.3806
37998,Lionville,40.0524,-75.644
37999,Headley,51.1192,-0.8271
38000,Tabuaco,41.1167,-7.5667
38001,Oberboihingen,48.6469,9.3667
38002,Rivignano,45.8797,13.0425
38003,Shamong,39.7781,-74.7272
38004,Pointe-Calumet,45.5,-73.97
38005,Jussari,-15.1908,-39.495
38006,Carrazeda de Anciaes,41.25,-7.3
38007,Santa Maria Yucuhiti,17.0167,-97.7667
38008,La Glacerie,49.6142,-1.6042
38009,Papudo,-32.5167,-71.45
38010,Grybow,49.6244,20.9483
38011,Kochara,25.8523,87.9653
38012,Pulianas,37.2167,-3.6
38013,Ramtown,40.1144,-74.1492
38014,Bethoncourt,47.5344,6.8039
38015,Terrasson-Lavilledieu,45.13,1.3014
38016,Grafenwohr,49.7167,11.9
38017,San Giovanni al Natisone,45.9833,13.4
38018,Killingworth,41.3792,-72.5785
38019,Wittenburg,53.5,11.0667
38020,Waldsee,49.3956,8.4406
38021,Cana,48.6125,21.3244
38022,Meredith,43.6301,-71.5018
38023,Rockford,43.1266,-85.5582
38024,Naque,-19.23,-42.3278
38025,Fenain,50.3658,3.3006
38026,Le Barcares,42.7883,3.0356
38027,Steilacoom,47.1703,-122.5934
38028,Opp,31.2848,-86.257
38029,Abilene,38.9229,-97.2251
38030,Karmir Gyukh,40.3306,45.1839
38031,Penaranda de Bracamonte,40.9017,-5.198
38032,Fossalta di Portogruaro,45.7833,12.9167
38033,Sandown,42.9332,-71.1833
38034,Valdoie,47.6672,6.8419
38035,Nackenheim,49.9153,8.3389
38036,Allariz,42.1833,-7.8
38037,Wadomari,27.3922,128.6553
38038,Jegenstorf,47.0497,7.5069
38039,Rhome,33.0647,-97.4779
38040,Aptos,36.9912,-121.8934
38041,Lesina,41.8667,15.35
38042,Manakamana,27.9039,84.5842
38043,Povoacao,37.746,-25.245
38044,Douar Oulad Jaber,32.3011,-7.2053
38045,Zell,47.4489,8.8233
38046,Belpre,39.2815,-81.5971
38047,Oranzherei,45.8476,47.5663
38048,Mudersbach,50.8247,7.9447
38049,Crockett,31.3177,-95.4564
38050,Manavgat,36.7913,31.4415
38051,Zamberk,50.086,16.4674
38052,Ellenville,41.7009,-74.3609
38053,East End,34.5554,-92.3261
38054,Murikipudi,16.04,80.104
38055,Yazykovo,54.6917,55.0161
38056,Rushville,39.6172,-85.4463
38057,Cavaion Veronese,45.5401,10.7705
38058,Cipeutir,-6.8489,107.306
38059,Saint-Genis-les-Ollieres,45.7572,4.7264
38060,International Falls,48.5884,-93.4083
38061,Calcinate,45.6212,9.8003
38062,Dohna,50.9547,13.8575
38063,Medpalli,18.8003,78.8042
38064,Piatra Olt,44.3603,24.2942
38065,Saint-Arnoult-en-Yvelines,48.5717,1.9406
38066,Cisano Bergamasco,45.7431,9.4708
38067,Naracoorte,-36.955,140.7429
38068,Villennes-sur-Seine,48.9392,1.9978
38069,Corowa,-35.9942,146.3844
38070,Rogersville,36.4081,-83.0043
38071,Prosser,46.2068,-119.7662
38072,Groot-Valkenisse,51.4889,3.5156
38073,General Toshevo,43.7003,28.0366
38074,West Point,41.3642,-74.0118
38075,Carroll,40.1142,-77.0191
38076,Nephi,39.7072,-111.8323
38077,Richboro,40.2262,-75.0006
38078,Sai Mun,15.9477,104.2101
38079,Santo Domingo de la Calzada,42.433,-2.95
38080,Cullowhee,35.3107,-83.1815
38081,Baud,47.8756,-3.0189
38082,Adelebsen,51.58,9.7544
38083,Alessano,39.8833,18.3333
38084,Woolgoolga,-30.115,153.2011
38085,Arpajon-sur-Cere,44.9039,2.4567
38086,Beaubassin East / Beaubassin-est,46.1726,-64.3122
38087,Saint-Martin-le-Vinoux,45.2031,5.7164
38088,Kizhinga,51.8464,109.9128
38089,Treze Tilias,-27.0019,-51.4058
38090,Mims,28.6928,-80.8468
38091,Village of Oak Creek,34.7813,-111.7606
38092,Chervonohryhorivka,47.6233,34.5309
38093,Liss,51.0429,-0.8918
38094,Mercedes,11.1,125.7167
38095,Newport,43.3649,-72.2001
38096,Jasper,34.471,-84.4496
38097,Gebenstorf,47.4795,8.2424
38098,Arandu,-23.1347,-49.0542
38099,Nitro,38.4119,-81.8194
38100,Nicotera,38.55,15.9333
38101,Newarthill,55.81,-3.9333
38102,Saint-Andre-de-Sangonis,43.6497,3.5036
38103,San Carlos,-17.4044,-63.7325
38104,Khata,26.028,87.9465
38105,Rowley,42.7224,-70.8883
38106,Wainfleet,42.925,-79.375
38107,Shimonita,36.2125,138.7892
38108,Musunuru,16.8428,80.9622
38109,Usurbil,43.2667,-2.05
38110,Usolye,59.4167,56.6833
38111,Stavyshche,49.3914,30.1917
38112,Timmasamudram,15.7833,80.2333
38113,Rudiano,45.4833,9.8833
38114,Kronau,49.22,8.6339
38115,Petropavlivs'ka Borshchahivka,50.4378,30.3439
38116,Wharton,40.8999,-74.5808
38117,Serravalle Scrivia,44.7225,8.8603
38118,Traismauer,48.3333,15.7331
38119,Rupperswil,47.4025,8.1278
38120,Johnsburg,42.383,-88.2476
38121,Fort Riley,39.1111,-96.8138
38122,Marlborough,41.6331,-72.4547
38123,Chejerla,14.5167,79.5667
38124,Bujor,45.8667,27.9
38125,Sunbury,40.2485,-82.8804
38126,Ulldecona,40.5981,0.4482
38127,Laa an der Thaya,48.7167,16.3833
38128,Souq at Tlata des Loulad,32.9833,-7.1333
38129,Mesoraca,39.0833,16.7833
38130,Nirman,22.843,88.8809
38131,Divinopolis do Tocantins,-9.8,-49.2139
38132,Yayladagi,35.9517,36.0975
38133,Amaral Ferrador,-30.875,-52.2528
38134,Horsching,48.2267,14.1794
38135,Wollochet,47.2828,-122.5769
38136,Stockstadt am Rhein,49.8092,8.4669
38137,Grandchamps-des-Fontaines,47.365,-1.6053
38138,Vinkivtsi,49.0333,27.2333
38139,Feytiat,45.8094,1.3317
38140,Turbiv,49.3464,28.72
38141,Villa Cura Brochero,-31.71,-65.02
38142,Nova Palma,-29.4719,-53.4689
38143,Pulnoy,48.7011,6.2583
38144,Cogorno,44.3331,9.3725
38145,Mirle,12.5333,76.3167
38146,Keyser,39.4394,-78.9822
38147,Ichu,-11.7489,-39.1919
38148,Chizu,35.265,134.2267
38149,Itirapua,-20.6408,-47.2192
38150,Tanque d'Arca,-9.5319,-36.4328
38151,Mantta,62.0292,24.6236
38152,Trevelin,-43.0833,-71.4667
38153,Charbonnieres-les-Bains,45.7806,4.7464
38154,Velyki Mosty,50.24,24.1394
38155,Chirsova,46.2339,28.6481
38156,Vanzaghello,45.5833,8.7833
38157,Kathleen,28.1224,-82.0387
38158,Combee Settlement,28.0596,-81.9053
38159,Henderson,35.4446,-88.6531
38160,Cynthiana,38.386,-84.2993
38161,Sao Carlos do Ivai,-23.315,-52.4758
38162,Predappio Alta,44.1042,11.985
38163,Mahdalynivka,48.9147,34.9154
38164,Tabor name,34.1538,-78.8737
38165,North Fort Lewis,47.122,-122.5966
38166,Cramahe,44.0833,-77.8833
38167,Buq`ata,33.2014,35.7797
38168,Fenton,42.2009,-75.8012
38169,Beauceville,46.2,-70.7833
38170,Radhanagar,21.6906,88.2374
38171,Ihringen,48.0431,7.6475
38172,West Hattiesburg,31.3114,-89.374
38173,North Middlesex,43.15,-81.6333
38174,Mendes Pimentel,-18.6608,-41.405
38175,Armamar,41.1167,-7.6833
38176,Hronov,50.4797,16.1824
38177,Allegan,42.5299,-85.8462
38178,Dacula,33.9816,-83.8951
38179,Krk,45.0261,14.5756
38180,Saint-Quentin-Fallavier,45.6322,5.1106
38181,Matarnia,54.3818,18.4839
38182,Canejan,44.7631,-0.6547
38183,Ihsim,35.72,36.5608
38184,Schuyler,41.4497,-97.0619
38185,Tipton,40.282,-86.0422
38186,Clarkston Heights-Vineland,46.3876,-117.0831
38187,Tortorici,38.0308,14.8242
38188,Galax,36.6661,-80.9176
38189,Ravarino,44.7167,11.1
38190,San Polo d'Enza in Caviano,44.6333,10.4333
38191,Ait Bou Madhi,36.5009,4.2
38192,Palosco,45.5833,9.8333
38193,Mattinata,41.7167,16.05
38194,Jan Phyl Village,28.0201,-81.7933
38195,Swarthmore,39.9023,-75.3488
38196,Izumizaki,37.1569,140.2953
38197,Neumarkt-Sankt Veit,48.3667,12.5
38198,Carmel Hamlet,41.415,-73.6855
38199,Kalefeld,51.7981,10.035
38200,Bondorf,48.5167,8.8333
38201,Dobrany,49.6549,13.2931
38202,Immendingen,47.94,8.7331
38203,Mamonas,-15.05,-42.9489
38204,Engis,50.5833,5.4167
38205,Messini,37.05,22
38206,Hachenburg,50.6614,7.8203
38207,Walluf,50.0371,8.1542
38208,Gladewater,32.5426,-94.9465
38209,Staraya Mayna,54.6089,48.9281
38210,Zalaszentgrot,46.9469,17.0789
38211,Iowa Park,33.9622,-98.6819
38212,Litzendorf,49.9,11
38213,Migne,46.6267,0.3136
38214,Santa Margherita di Belice,37.6928,13.0211
38215,Yaphank,40.8323,-72.9233
38216,St. John,38.7148,-90.3462
38217,Mattapoisett,41.6687,-70.817
38218,Crocetta del Montello,45.8333,12.0333
38219,Fatehpur,22.9375,88.5864
38220,Pinarbasi,38.722,36.391
38221,Theodore,30.5408,-88.1884
38222,Fegyvernek,47.2667,20.5333
38223,Svislach,53.0333,24.1
38224,Careacu,-22.0428,-45.6989
38225,Lubizhde,42.238,20.7615
38226,Bhulki,25.8628,87.9346
38227,Paraiso,-21.0164,-48.7736
38228,Pepper Pike,41.4801,-81.4619
38229,Red Lion,39.8986,-76.6078
38230,Vrbove,48.6208,17.7225
38231,Verkhnevilyuysk,63.4506,120.2983
38232,Echapora,-22.4294,-50.2006
38233,Permet,40.2333,20.35
38234,Deisslingen,48.1133,8.6061
